Lyrics,Regueton
"Aquí estás Ya no puedes detenerte ¿Dónde vas? Si estoy loco por tenerte Cómo lo iba a saber Que te vería otra vez  Tú me confundes, no sé qué hacer Yo lo que quiero es pasarla bien Yo tengo miedo de que me guste Y que vaya a enloquecer Si eso pasa yo seguiré Contigo aquí como un perro fiel Yo tengo miedo de que me guste Y que vaya a enloquecer  Te hablo en serio mai, no estoy jugando Tanto tiempo pasa y nada Estas ganas no me aguanto Y aunque tú me esquives, yo te sigo deseando Dicen que tú eres peligrosa No le hago caso a esas cosas Dime qué está pasando Me tienes como un loco, soy un loco enamorado, eh  Quiero saber cuánto me vas a insistir Y hasta dónde llegarías por mí Siento mucho la espera Pero valdrá la pena cuando te esté besando  De la manera que te mueves así Yo te lo juro me voy a derretir Tú sabes que soy buena Por más que yo te esquive me sigues deseando  Tú me confundes, no sé qué hacer Yo lo que quiero es pasarla bien Yo tengo miedo de que me guste Y que vaya a enloquecer Si eso pasa yo seguiré Contigo aquí como un perro fiel Yo tengo miedo de que me guste Y que vaya a enloquecer  Enloque-que-quecer Yo no pido nada extraordinario Solo un hombre de verdad Que se tire por mí al barro Que cambie las bombillas o hasta que me lave el carro Quiero un tipo atento y cariñoso Pero que no sea muy celoso Que en la calle sea un príncipe Pero que en mi cama sea salvaje y peligroso  Puedes pedir lo que quieras de mí Yo haría lo que fuera para ti Siento mucho la espera Pero valdrá la pena cuando te esté besando Yo estoy seguro que estoy hecho pa' ti Yo te lo juro no te haré sufrir Como te dije nena Por más que tú me esquives, te sigo deseando  Tú me confundes, no sé qué hacer Yo lo que quiero es pasarla bien Yo tengo miedo de que me guste Y que vaya a enloquecer Si eso pasa yo seguiré Contigo aquí como un perro fiel Yo tengo miedo de que me guste Y que vaya a enloquecer  Enloque-que-quecer Aquí estás Ya no puedes detenerte ¿Dónde vas? (¡Oh!) Si estoy loco por tenerte ",False
"Suerte que en el sur hayas nacido Y que burlemos las distancias, Suerte que es haberte conocido Y por ti amar tierras extrañas Yo puedo escalar los andes solo Por ir a contar tus lunares, Contigo celebro y sufro todo Y mis alegrias y mis males  Le ro lo le lo le Le ro lo le lo le  Sabes que... Estoy a tus pies  Contigo, mi vida Quiero vivir la vida Lo que me queda de vida Quiero vivir contigo  Contigo, mi vida Quiero vivir la vida Lo que me queda de vida Quiero vivir contigo  Suerte que es tener labios sinceros Para besarte con mas ganas, Suerte que mis pechos sean pequenos Y no los confundas con montanas Suerte que herede las piernas firmes Para correr si me hace falta, Y tus dos ojos que me dicen Que han de llorar cuando te vayas  Le ro lo le lo le Le ro lo le lo le  Sabes que... Estoy a tus pies  Contigo, mi vida Quiero vivir la vida Lo que me queda de vida Quiero vivir contigo  Contigo, mi vida Quiero vivir la vida Lo que me queda de vida Quiero vivir contigo  Le ro lo le lo le Le ro lo le lo le  Sabes que... Estoy a tus pies  Le ro lo le lo le La felicidad Tiene tu Nombre y tu piel  Contigo, mi vida Quiero vivir la vida Lo que me queda de vida Quiero vivir contigo  Ya sabes, mi vida Estoy hasta el cuello por ti Si sientes algo asi Quiero que te quedes junto a mi  Contigo, mi vida Quiero vivir la vida Lo que me queda de vida Quiero vivir contigo  Ya sabes, mi vida Estoy hasta el cuello por ti Si sientes algo asi Quiero que te quedes junto a mi ",False
"Rabiosa Yo tengo pila y loco haciendo cola Tengo a palomo metío en lío Y yo te quiero atracao ahí, Ratata  Que yo te quiero a quinientos y perdío Mentiras son dividí contigo Porque esa vuelta no es pa mí Que yo te quiero amarrao aquí  Oye mami, vuélvete loca Aruñame la espalda y muérdeme la boca Oye papi, vuélveme loca Aruñame la espalda y muérdeme la boca  Rabiosa, rabiosa Rabiosa, rabiosa Yo soy rabiosa Rabiosa, rabiosa Rabiosa, rabiosa  Rabiosa Tu tienes pila y loco haciendo cola Mira palomo metío en léo Y tu me quieres atracao aquí Ratata  Que tú me tienes a quinientos y perdío Mentiras son dividí contigo Pero esa vuelta no es pa mí Que tu me quieres amarrao aquí  Oye mami, vuélvete loca Aruñame la espalda y muérdeme la boca Oye papi, vuélveme loca Aruñame la espalda y muérdeme la boca  Oye mami, vuélvete loca Aruñame la espalda y muérdeme la boca Oye papi, vuélveme loca Aruñame la espalda y muérdeme la boca  Rabiosa, rabiosa Rabiosa, tu eres rabiosa  Rabiosa, rabiosa Rabiosa, yo soy rabiosa  Oye mami, vuélvete loca Aruñame la espalda y muérdeme la boca Oye papi, vuélveme loca Aruñame la espalda y muérdeme la boca  Oye mami, vuélvete loca Aruñame la espalda y muérdeme la boca Oye papi, vuélveme loca Aruñame la espalda y muérdeme la boca ",False
"Cuéntame que harás después que estrenes su cuerpo Cuando muera tu traviesa curiosidad Cuando memorices todos sus recobecos Y decidas otra vez regresar  Ya no estaré aquí en el mismo lugar  Si no tiene más que un par de dedos de frente Y descubres que no se lava bien los dientes Si te quita los pocos centavos que tienes Y luego te deja solo tal como quiere  Sé que volverás el día En que ella te haga trizas Sin almohadas para llorar Pero si te has decidido Y no quieres más conmigo Nada ahora puede importar  Porque sin ti El mundo ya me da igual  Si te vas, si te vas, si te marchas Mi cielo se hará gris Si te vas, si te vas, ya no tienes Que venir por mi Si te vas, si te vas, y me cambias Por esa bruja, pedazo de cuero No vuelvas nunca más Que no estaré aquí  Toda escoba nueva siempre barre bien Luego vas a ver desgastadas las cerdas Cuando las arrugas le corten la piel Y la celulitis invada sus piernas  Volverás desde tu infierno Con el rabo entre los cuernos Implorando una vez más  Pero para ese entonces Yo estaré un millón de noches Lejos de esta enorme ciudad Lejos de ti  El mundo ya me da igual  Si te vas, si te vas, si te marchas Mi cielo se hará gris Si te vas, si te vas, ya no tienes Que venir por mi Si te vas, si te vas, y me cambias Por esa bruja, pedazo de cuero No vuelvas nunca más Que no estaré aquí ",False
"Dime quién conocia Qué era entonces la vida Andaba el mundo en plan De hallar la libertad y rechazar Lo que el pudor les imponia  Abolir lo que oprimia...  Dime quién encendia Toda esa rebeldia Rousseau y lutter king Sartre y gagarin Qué es lo que me perdí Cuando yo aún no existía Fue real ó fue mentira  Sin miedos liberemos nuestros sueños Y vamos a retornar esos tiempos...  Dime, quedó en la nada la primavera de praga Lennon, maccartney, el che, janis joplin Ferre twiggy, hendrix, dubceek Y millares de estudiantes Que apedreaban en las calles Dime del pelo largo Y de la era de acuario Los hippies, un volcan Contrarios a viet-nam Joan vaez, yu than Esos sueños ideales Simbolos de flower power  Sin miedos liberemos nuestros suenos Y vamos a retomar esos tiempos Y ahora todos con las palmas Como es ta, ta, ta  Ya se esta perdiendo ese espíritu del ayer Ay decidete si indiferente no quieres ser Ay decidete, decidete decide ya  Mira que no hay oportunidad Decidete, decidete decide ya Mira no las hay, es tiempo de actuar ",False
Debe ser el perfume que usas O el agua con la que te bañas Pero cada cosita que haces A mí me parece una hazaña  Me besaste esa noche Cual si fuera el único día de tu boca Cada vez que me acuerdo Yo siento en mi pecho el peso de una roca  Son tus ojos marrones Con esa veta verdosa Es tu cara de niño Y esa risa nerviosa  I'm addicted to you Porque es un vicio tu piel Baby I'm addicted to you Quiero que te dejes querer  I'm addicted to you Porque es un vicio tu piel Baby I'm addicted to you Quiero que te dejes querer  Por el puro placer de flotar Ahora si me llevó la corriente Ya no puedo dormir ni comer Como lo hace la gente decente  Tu recuerdo ha quedado Así como un broche prendido en mi almohada Y tú en cambio que tienes memoria de pez No te acuerdas de nada  Son tus manos de hombre El olor de tu espalda Lo que no tiene nombre Lo logró tu mirada  I'm addicted to you Porque es un vicio tu piel Baby I'm addicted to you Quiero que te dejes querer  I'm addicted to you Porque es un vicio tu piel Baby I'm addicted to you Quiero que te dejes querer ,False
"¿Qué será lo que fabricas tú? ¿Lo que te hace tan especial? Cuando hablo o pienso en tí Es imposible ser imparcial No es un daño de la percepción Tampoco falta de sentido común Te haz vuelto todo y más alla El mundo lo sabe, no es ningún tabú  Es tan irreal Lo que me hace extrañarte así cuando no estás Lo que me hace idolatrarte así, es todo tú Estoy perdida, vivo anclada casi Como un pájaro a su cielo azul T'estimo  Amarillo, me tienes en los bolsillos Morado, ya me olvidé del pasado En rojo, por que me sangran los ojos de llorarte Cuando no estás a mi lado Celeste, cuésteme lo que me cueste Dorado, por que no pienso perderte Tu amor es un arcoiris de colores Y me muero por tenerte  Es delicioso verte llegar Ver los efectos que causas, tú Con tu sonrisa angelical llenas la habitación de luz Solo en ti encuentro satisfacción Hay tanto por descubrir aún Es todo una dulce confusión Y tu piel es la plenitud  Eres irreal Lo que me hace enamorarme cada día mas Lo que me hace adorarte así, es todo tú Estoy perdida, vivo anclada casi Como un pájaro a su cielo azul T'estimo  Amarillo, me tienes en los bolsillos Morado, ya me olvidé del pasado En rojo, por que me sangran los ojos de llorarte Cuando no estás a mi lado Celeste, cuésteme lo que me cueste Dorado, por que no pienso perderte Tu amor es un arcoiris de colores Y me muero por tenerte  Es tan irreal Lo que me hace enamorarme cada noche más Lo que me hace adorarte así, es todo tú Estoy perdida, vivo anclada casi Como un pájaro a su cielo azul T'estimo ",False
"Ven confía en mi No hay porque dejar Para hacer después Lo que quiera ya  Es el instinto Deja que te sacuda El cielo es de los que creen Y no de los que dudan Soy un volcán,  En erupción Entra en razón Que suba el telón cámara, acción  CORO Espera Es un mar que aun no se  Navegar No te quedes Años luz Ya estoy decidida Y quiero saber si lo estas tu  Ven confía en mi  No hay margen de error Deja que mi piel Brille tu sudor  ¿Que es lo que esperas? Y casi es madrugada Mi cremallera No esta electrificada No me tengas mas consideración  Entra en Razón  Que suba el telón Cámara, acción  CORO  Espera Es un mar que aun no se  Navegar No te quedes Años luz Ya estoy decidida Y quiero saber si lo estas tu  Subiré por tu espalda la seda Como en el muro la enredadera Cuando se besen la luna y la arena Nadie nos mira esta noche es nuestra No habrá testigos no habrá evidencia Somos solamente yo y tu conciencia  ¿Qué es lo que esperas? ¿Qué es lo que esperas?  No me tengas mas consideración Entra en razón Que suba el telón Cámara, acción  CORO  Espera Es un mar que aun no se  Navegar No te quedes Años luz Ya estoy decidida Y quiero saber si lo estás  Esperar Es un mar Que aún no sé  Navegar No te quedes Años luz Ya estoy decidida Y quiero saber si lo estás tú Tú ",False
"No actues tan extraño Y duro como una roca Si te mostré pedazos de piel Que la luz del sol aun no toca Y tantos lunares que ni yo misma conocía Te mostré mi fuerza bruta Mi talón de Aquiles, mi poesía.  Qué harás sólo una historia más Qué haré si no te vuelvo a ver Oh, oh  Si desde el día en que no estás Vi la noche llegar mucho antes de las seis Si desde el día en que no estás Vi la noche llegar mucho antes de las seis Mucho antes  No dejes el barco Tanto antes de que zarpemos Hacia una isla desierta Y después, después veremos Si me ves desarmada Por qué lanzas tus misiles Si ya conoces mis puntos cardinales Los más sensibles y sutiles  Qué harás, la vida lo dirá Qué haré si no te vuelvo a ver Oh, oh  Si desde el día en que no estás Vi la noche llegar mucho antes de las seis Si desde el día en que no estás Vi la noche llegar mucho antes de las seis  Mucho antes de las seis Mucho antes ",False
"Por si este maleficio habla del peligro Mira las llamas rojas del amor en las sombras  Nooo Ese es el sonido más dulce que conocen mis oidos qué  hechizo Me lleva hasta tu nombre sí Si no Sacude el interior tus ojos de carbon Cuál sera el exorcismo dímelo ahhhh  Qué clase de brujería domina mi corazón Un Halloween de mentiras, mentiras No sigas no Qué clase de brujería encendida en mi razón Pero me matas de amor sin salida y que haría yo  Es como un aquelarre por los que se esconde entre mis fantasías en la piel que se anima no No-sí Conocí a una gitana de unas de gato Las plumas de lechuza y el arbol de un cilantro, sí Sí-no Me dice mi emocion que no me niegue hoy trepan de tu escoba y ya se convirtío  Qué clase de brujería domina mi corazón Un Halloween de mentiras, mentiras No sigas no Qué clase de brujería encendida en mi razón Pero me matas de amor sin salida y que haría yo ",False
"35 grados de temperatura hace un calor insoportable y no me puedo olvidar tomo el telefono y llamo a la operadora comunicame con el chico que yo amo comunicame con el chico que yo amo  35 grados de temperatura siento que todo me da vueltas, se que voy a estallar desesperada --a la operadora vuelva llamelo y digale que lo amo vuelva llamelo y digale que lo amo  Mi corazon expresa el amor buen cazador eres tu y contigo yo me siento --  Mi corazon expresa el amor buen cazador eres tu y contigo yo me siento acabada de nacer  aunque solo sea una visita tuya aunque sea una llamada cortada aunque sean tus palabras trozadas quiero oir tu voz quiero oir tu voz quiero oir tu voz quiero oir tu voz  Mi corazon expresa el amor buen cazador eres tu y contigo yo me siento --  Mi corazon expresa el amor buen cazador eres tu y contigo yo me siento -- ",False
"Cuando estas bien te alejas de mi Te sientes sola y siempre estoy ahí Es una guerra de toma y dame Pues dame de eso, que tienes ahí  Oye baby no seas mala No me dejes con las ganas Se escucha en la calle Que ya no me quieres Ven y dímelo en la cara  Pregúntale a quien tu quieras Vida te juro que eso no es así Yo nunca tuve una mala intención Yo nunca quise burlarme de ti Conmigo ves, nunca se sabe Un día digo que no y otro que sí  Yo soy masoquista Con mi cuerpo un egoísta Tu eres puro, puro chantaje Puro, puro chantaje Siempre es a tu manera Yo te quiero, aunque no quieras Tu eres puro, puro chantaje Puro, puro chantaje Vas libre como el aire No soy de ti, ni de nadie  Como tu me tientas cuando tu te mueves Esos movimientos sexys, siempre me entretienen Sabes manipularme bien con tus caderas No se por que me tienes en lista de espera  Te dicen por ahí que voy haciendo y deshaciendo Que salgo cada noche y que tengo ahí sufriendo Que en esta relación, soy yo la que manda No pares bola a toda esa mala propaganda  Pa pa pa para que te digo nada, te come en el oído No vaya a enderezar lo que no se ha torcido  Y como un loco sigo tras de ti Muriendo por ti Dime que hay para mi bebe  ¿Qué?  Pregúntale a quien tu quieras Vida te juro que eso no es así Yo nunca tuve una mala intención Yo nunca quise burlarme de ti Conmigo ves, nunca se sabe Un día digo que no y otro que sí  Yo soy masoquista Con mi cuerpo un egoísta Tu eres puro, puro chantaje Puro, puro chantaje Siempre es a tu manera Yo te quiero, aunque no quieras Tu eres puro, puro chantaje Puro, puro chantaje Vas libre como el aire No soy de ti, ni de nadie Nadie, nadie, nadie  Nadie, nadie, nadie Nadie, nadie Con mi cuerpo un egoísta  Tu eres puro, puro chantaje Puro, puro chantaje  Tu eres puro, puro chantaje Puro, puro chantaje  Tu eres puro, puro chantaje Puro, puro chantaje  Tu eres puro, puro chantaje Puro, puro chantaje  Yo te quiero, aunque no quieras  Tu eres puro, puro chantaje Puro, puro chantaje  Vas libre como el aire No soy de ti, ni de nadie Nadie, nadie, nadie  Nadie, nadie, nadie Nadie, nadie No soy de ti, ni de nadie  Tu eres puro, puro chantaje ",False
